Date,Text_Score,Sentence_Score,Net_Score,Political_Contestent,News_Agency
4/18/2015,-0.04,-0.522727273,-0.482727273,Hillary Clinton,Fox News
4/17/2015,0.303030303,-0.136363636,-0.439393939,Hillary Clinton,Fox News
4/15/2015,0.333333333,0.5,0.166666667,Hillary Clinton,Fox News
4/14/2015,0.133333333,-0.036458333,-0.169791667,Hillary Clinton,Fox News
4/13/2015,0.6,0.295454545,0.304545455,Hillary Clinton,Fox News
4/12/2015,1,0.46,0.54,Hillary Clinton,Fox News
4/11/2015,0.826086957,1.535714286,0.709627329,Hillary Clinton,Fox News
4/10/2015,0.363636364,0.4,0.036363636,Hillary Clinton,Fox News
4/9/2015,0,0,0,Hillary Clinton,Fox News
4/8/2015,-0.571428571,-0.272727273,-0.298701299,Hillary Clinton,Fox News
4/8/2015,0.117647059,0.316666667,0.199019608,Hillary Clinton,Fox News
4/6/2015,-0.211111111,-0.045045045,-0.166066066,Hillary Clinton,Fox News
3/30/2015,0.11827957,0.653846154,0.535566584,Hillary Clinton,Fox News
3/28/2015,-0.060606061,-0.140625,-0.080018939,Hillary Clinton,Fox News
3/28/2015,0.125,-0.066666667,-0.191666667,Hillary Clinton,Fox News
3/27/2015,0.142857143,0.7,0.557142857,Hillary Clinton,Fox News
3/25/2015,-0.5,-0.19047619,-0.30952381,Hillary Clinton,Fox News
3/20/2015,0.178571429,-0.557692308,-0.736263736,Hillary Clinton,Fox News
3/18/2015,0.3,-0.227272727,-0.527272727,Hillary Clinton,Fox News
3/17/2015,0.287234043,0.423232323,0.135998281,Hillary Clinton,Fox News
3/17/2015,0.1,-0.166666667,-0.266666667,Hillary Clinton,Fox News
3/16/2015,-0.128205128,-0.235294118,-0.107088989,Hillary Clinton,Fox News
3/16/2015,-0.166666667,0.277777778,0.444444444,Hillary Clinton,Fox News
3/15/2015,-0.066666667,-0.111111111,-0.044444444,Hillary Clinton,Fox News
3/12/2015,0.156862745,0.694444444,0.537581699,Hillary Clinton,Fox News
3/12/2015,-0.928571429,-0.383333333,-0.545238095,Hillary Clinton,Fox News
3/12/2015,-0.181818182,0,0,Hillary Clinton,Fox News
3/10/2015,0.357142857,0.282051282,0.075091575,Hillary Clinton,Fox News
3/8/2015,0,0,0,Hillary Clinton,Fox News
3/8/2015,0.875,0.807692308,0.067307692,Hillary Clinton,Fox News
3/6/2015,0.5625,0,0,Hillary Clinton,Fox News
3/6/2015,-0.476190476,-0.3,-0.176190476,Hillary Clinton,Fox News
3/6/2015,-0.608695652,-0.304166667,-0.304528986,Hillary Clinton,Fox News
3/5/2015,-0.307692308,-0.425438596,-0.117746289,Hillary Clinton,Fox News
3/5/2015,0,0,0,Hillary Clinton,Fox News
3/5/2015,-1,-0.333333333,-0.666666667,Hillary Clinton,Fox News
3/4/2015,-0.35483871,-0.104166667,-0.250672043,Hillary Clinton,Fox News
3/4/2015,0.275862069,0.137333333,0.138528736,Hillary Clinton,Fox News
3/3/2015,0,0,0,Hillary Clinton,Fox News
3/3/2015,0.379310345,0.282608696,0.096701649,Hillary Clinton,Fox News
2/26/2015,0.12962963,0.107142857,0.022486772,Hillary Clinton,Fox News
2/23/2015,-0.5,-0.322916667,-0.177083333,Hillary Clinton,Fox News
2/20/2015,0.454545455,0.046666667,0.407878788,Hillary Clinton,Fox News
2/20/2015,0.487179487,0.275,0.212179487,Hillary Clinton,Fox News
2/18/2015,0.5,-0.392857143,-0.892857143,Hillary Clinton,Fox News
2/1/2015,0.428571429,-0.179487179,-0.608058608,Hillary Clinton,Fox News
1/29/2015,0,0,0,Hillary Clinton,Fox News
1/26/2015,0.636363636,-0.166666667,-0.803030303,Hillary Clinton,Fox News
11/17/2015,-0.05,-0.205128205,-0.155128205,Hillary Clinton,Fox News
11/15/2015,0.19047619,0.382352941,0.191876751,Hillary Clinton,Fox News
10/29/2015,0.547169811,2.083333333,1.536163522,Hillary Clinton,Fox News
10/29/2015,-1.053333333,-1.189393939,-0.136060606,Hillary Clinton,Fox News
10/23/2015,-0.319148936,-0.364583333,-0.045434397,Hillary Clinton,Fox News
10/22/2015,0.03125,0,0,Hillary Clinton,Fox News
10/22/2015,-0.024390244,-0.145833333,-0.121443089,Hillary Clinton,Fox News
10/22/2015,-0.645833333,0.029411765,0.675245098,Hillary Clinton,Fox News
10/17/2015,-0.391304348,-0.051111111,-0.340193237,Hillary Clinton,Fox News
10/15/2015,-0.883333333,-0.848484848,-0.034848485,Hillary Clinton,Fox News
10/13/2015,0.146341463,-0.1,-0.246341463,Hillary Clinton,Fox News
10/13/2015,-0.403846154,-0.659090909,-0.255244755,Hillary Clinton,Fox News
10/13/2015,-0.066666667,-1.291666667,-1.225,Hillary Clinton,Fox News
10/13/2015,0.5,0.76984127,0.26984127,Hillary Clinton,Fox News
10/8/2015,-0.108695652,0.610555556,0.719251208,Hillary Clinton,Fox News
10/8/2015,0.564102564,0.404761905,0.159340659,Hillary Clinton,Fox News
10/8/2015,-0.721311475,-0.369047619,-0.352263856,Hillary Clinton,Fox News
10/5/2015,-0.626865672,-0.514705882,-0.112159789,Hillary Clinton,Fox News
9/23/2015,-0.291666667,-0.95,-0.658333333,Hillary Clinton,Fox News
9/17/2015,-0.423076923,-0.305555556,-0.117521368,Hillary Clinton,Fox News
9/14/2015,-0.338983051,-0.033333333,-0.305649718,Hillary Clinton,Fox News
9/10/2015,0.545454545,0.119047619,0.426406926,Hillary Clinton,Fox News
9/8/2015,-0.066666667,-0.377192982,-0.310526316,Hillary Clinton,Fox News
9/4/2015,-0.432835821,0.152298851,0.585134671,Hillary Clinton,Fox News
9/2/2015,-0.692307692,-0.416666667,-0.275641026,Hillary Clinton,Fox News
8/31/2015,-0.195652174,-0.25,-0.054347826,Hillary Clinton,Fox News
8/27/2015,0,-0.726190476,-0.726190476,Hillary Clinton,Fox News
8/27/2015,-0.204081633,0.256410256,0.460491889,Hillary Clinton,Fox News
8/20/2015,-0.267857143,0.0875,0.355357143,Hillary Clinton,Fox News
8/18/2015,-0.037037037,-0.923076923,-0.886039886,Hillary Clinton,Fox News
8/13/2015,-0.543859649,0.095,0.638859649,Hillary Clinton,Fox News
8/13/2015,-0.574074074,-0.06875,-0.505324074,Hillary Clinton,Fox News
8/13/2015,0.017857143,-0.25617284,-0.274029982,Hillary Clinton,Fox News
8/11/2015,0.166666667,0.666666667,0.5,Hillary Clinton,Fox News
8/4/2015,-0.12244898,-0.101851852,-0.020597128,Hillary Clinton,Fox News
7/30/2015,-0.510638298,-0.325,-0.185638298,Hillary Clinton,Fox News
7/24/2015,0.152173913,0.256410256,0.104236343,Hillary Clinton,Fox News
7/13/2015,0.61971831,0.45,0.16971831,Hillary Clinton,Fox News
7/8/2015,0.058823529,0.047619048,0.011204482,Hillary Clinton,Fox News
7/7/2015,-0.275,-0.215277778,-0.059722222,Hillary Clinton,Fox News
7/2/2015,-0.823529412,-0.340909091,-0.482620321,Hillary Clinton,Fox News
6/18/2015,-0.843137255,-0.776190476,-0.066946779,Hillary Clinton,Fox News
6/18/2015,-0.147058824,-0.46969697,-0.322638146,Hillary Clinton,Fox News
6/3/2015,0.403846154,0.12745098,0.276395173,Hillary Clinton,Fox News
5/28/2015,-0.037037037,0.333333333,0.37037037,Hillary Clinton,Fox News
5/22/2015,-0.925925926,-0.919047619,-0.006878307,Hillary Clinton,Fox News
5/7/2015,0.324324324,-0.636363636,-0.960687961,Hillary Clinton,Fox News
4/28/2015,0.375,0.505376344,0.130376344,Hillary Clinton,Fox News
4/27/2015,0.142857143,-0.21875,-0.361607143,Hillary Clinton,Fox News
4/25/2015,0.315789474,0.685416667,0.369627193,Hillary Clinton,Fox News
4/17/2015,-0.363636364,-0.5,-0.136363636,Hillary Clinton,Fox News
4/14/2015,0.571428571,1,0.428571429,Hillary Clinton,Fox News
4/13/2015,-0.571428571,-0.2,-0.371428571,Hillary Clinton,Fox News
4/9/2015,1,0.833333333,0.166666667,Hillary Clinton,Fox News
3/20/2015,0.3,0.542424242,0.242424242,Hillary Clinton,Fox News
3/19/2015,-0.548387097,-0.538333333,-0.010053763,Hillary Clinton,Fox News
3/13/2015,0.347826087,-0.095238095,-0.443064182,Hillary Clinton,Fox News
3/13/2015,0.722222222,0.625,0.097222222,Hillary Clinton,Fox News
3/12/2015,-0.24,0.023809524,0.263809524,Hillary Clinton,Fox News
3/11/2015,-0.347826087,0.133333333,0.48115942,Hillary Clinton,Fox News
3/9/2015,0.35,0.2,0.15,Hillary Clinton,Fox News
3/9/2015,-0.15625,-0.3125,-0.15625,Hillary Clinton,Fox News
3/5/2015,-0.088235294,-0.153846154,-0.06561086,Hillary Clinton,Fox News
3/3/2015,-0.15,-0.181818182,-0.031818182,Hillary Clinton,Fox News
1/20/2015,0.205128205,-2,-2.205128205,Hillary Clinton,Fox News
9/29/2015,-0.527777778,-0.541666667,-0.013888889,Hillary Clinton,Fox News
10/23/2015,0.866666667,0.273809524,0.592857143,Hillary Clinton,Fox News
7/31/2015,-0.1875,0.5,0.6875,Hillary Clinton,Fox News
11/16/2015,0.75,0.027777778,0.722222222,Hillary Clinton,Fox News
8/7/2015,-0.217391304,-0.219047619,-0.001656315,Hillary Clinton,Fox News
4/30/2015,1,0,0,Hillary Clinton,Fox News
10/28/2015,0.514285714,0.722222222,0.207936508,Republicans,Fox News
9/21/2015,0.083333333,0.833333333,0.75,Republicans,Fox News
7/21/2015,0.666666667,-0.5,-1.166666667,Republicans,Fox News
6/22/2015,0.326530612,0.886363636,0.559833024,Republicans,Fox News
6/18/2015,0.117647059,-0.5,-0.617647059,Republicans,Fox News
5/8/2015,-0.913043478,-1.642857143,-0.729813665,Republicans,Fox News
5/1/2015,0.117647059,-0.5,-0.617647059,Republicans,Fox News
4/25/2015,-0.125,-0.386363636,-0.261363636,Republicans,Fox News
4/25/2015,0.8,0,0,Republicans,Fox News
4/1/2015,0.869565217,0.666666667,0.202898551,Republicans,Fox News
2/28/2015,-0.457142857,-0.458333333,-0.001190476,Republicans,Fox News
2/27/2015,-0.095238095,0,0,Republicans,Fox News
2/20/2015,-0.12,0,0,Republicans,Fox News
2/9/2015,0.125,0,0,Republicans,Fox News
11/6/2015,-0.103448276,-0.166666667,-0.063218391,Republicans,Fox News
10/19/2015,0.431818182,1.113636364,0.681818182,Republicans,Fox News
10/11/2015,-0.103448276,-0.166666667,-0.063218391,Republicans,Fox News
10/11/2015,-0.435897436,0.166666667,0.602564103,Republicans,Fox News
10/3/2015,0.514285714,0.722222222,0.207936508,Republicans,Fox News
8/5/2015,-0.260869565,0.5,0.760869565,Republicans,Fox News
8/3/2015,-0.168316832,0.564102564,0.732419396,Republicans,Fox News
6/5/2015,-0.466666667,-0.642857143,-0.176190476,Republicans,Fox News
6/5/2015,0.032258065,-0.555555556,-0.58781362,Republicans,Fox News
4/7/2015,0.573529412,0.438888889,0.134640523,Republicans,Fox News
3/25/2015,0.12,0.273809524,0.153809524,Republicans,Fox News
3/23/2015,0.025,-0.035714286,-0.060714286,Republicans,Fox News
3/2/2015,-0.0625,-0.083333333,-0.020833333,Republicans,Fox News
2/3/2015,-0.044444444,-0.430555556,-0.386111111,Republicans,Fox News
1/26/2015,-0.068181818,-0.560606061,-0.492424242,Republicans,Fox News
1/5/2015,-1.064516129,-1.6,-0.535483871,Republicans,Fox News
11/25/2015,0.52173913,1.125,0.60326087,Republicans,Fox News
11/23/2015,0.03125,0.4375,0.40625,Republicans,Fox News
11/22/2015,0.833333333,1,0.166666667,Republicans,Fox News
11/20/2015,-0.852941176,-0.555555556,-0.297385621,Republicans,Fox News
11/19/2015,-0.551724138,0.05,0.601724138,Republicans,Fox News
11/19/2015,0.571428571,0.083333333,0.488095238,Republicans,Fox News
11/18/2015,-0.652173913,0.25,0.902173913,Republicans,Fox News
11/18/2015,0.282051282,1,0.717948718,Republicans,Fox News
11/17/2015,0.060606061,-1.5,-1.560606061,Republicans,Fox News
11/12/2015,0.321428571,0.444444444,0.123015873,Republicans,Fox News
11/9/2015,-0.833333333,-1.291666667,-0.458333333,Republicans,Fox News
11/4/2015,-0.916666667,1,1.916666667,Republicans,Fox News
11/4/2015,0.058823529,0.6,0.541176471,Republicans,Fox News
11/4/2015,0.472222222,-0.375,-0.847222222,Republicans,Fox News
11/3/2015,0.173913043,-0.6,-0.773913043,Republicans,Fox News
11/3/2015,-0.44,1,1.44,Republicans,Fox News
11/1/2015,0.684210526,0.380952381,0.303258145,Republicans,Fox News
10/30/2015,-0.615384615,-0.25,-0.365384615,Republicans,Fox News
10/29/2015,-0.921052632,-0.958333333,-0.037280702,Republicans,Fox News
10/28/2015,0.916666667,0.333333333,0.583333333,Republicans,Fox News
10/28/2015,0.4,0.722222222,0.322222222,Republicans,Fox News
10/27/2015,-0.205882353,-0.851851852,-0.645969499,Republicans,Fox News
10/26/2015,-0.28125,-0.35,-0.06875,Republicans,Fox News
10/25/2015,1.285714286,0.705882353,0.579831933,Republicans,Fox News
10/24/2015,-0.161290323,-0.888888889,-0.727598566,Republicans,Fox News
10/23/2015,0.382352941,0.458333333,0.075980392,Republicans,Fox News
10/23/2015,-0.178571429,-0.25,-0.071428571,Republicans,Fox News
10/22/2015,-0.567567568,0,0,Republicans,Fox News
10/20/2015,-0.965517241,-1,-0.034482759,Republicans,Fox News
10/19/2015,0.5,0.888888889,0.388888889,Republicans,Fox News
10/16/2015,-0.225,-1.083333333,-0.858333333,Republicans,Fox News
10/13/2015,0.210526316,2,1.789473684,Republicans,Fox News
10/13/2015,0.086956522,1,0.913043478,Republicans,Fox News
10/11/2015,0.545454545,2,1.454545455,Republicans,Fox News
10/10/2015,0,0,0,Republicans,Fox News
10/9/2015,0.015625,-0.041666667,-0.057291667,Republicans,Fox News
10/8/2015,0.263157895,-0.25,-0.513157895,Republicans,Fox News
10/8/2015,0.666666667,-0.375,-1.041666667,Republicans,Fox News
10/8/2015,0.71875,1.2,0.48125,Republicans,Fox News
10/4/2015,0.884615385,1.25,0.365384615,Republicans,Fox News
10/3/2015,0,0.0625,0.0625,Republicans,Fox News
9/30/2015,-0.333333333,-1.625,-1.291666667,Republicans,Fox News
9/29/2015,-0.166666667,0,0,Republicans,Fox News
9/27/2015,0.761904762,0.875,0.113095238,Republicans,Fox News
9/27/2015,-0.095238095,2,2.095238095,Republicans,Fox News
9/26/2015,-0.448275862,0.5,0.948275862,Republicans,Fox News
9/24/2015,0.142857143,1,0.857142857,Republicans,Fox News
9/24/2015,0.2,0.958333333,0.758333333,Republicans,Fox News
9/21/2015,0.181818182,1,0.818181818,Republicans,Fox News
9/21/2015,0.074074074,0,0,Republicans,Fox News
9/18/2015,-0.382352941,-0.1,-0.282352941,Republicans,Fox News
9/18/2015,-0.448275862,-0.8,-0.351724138,Republicans,Fox News
9/18/2015,0.129032258,-0.333333333,-0.462365591,Republicans,Fox News
9/18/2015,1,1,0,Republicans,Fox News
9/17/2015,-0.1,-0.0625,-0.0375,Republicans,Fox News
9/16/2015,-0.744186047,-0.583333333,-0.160852713,Republicans,Fox News
9/15/2015,0.523809524,0.666666667,0.142857143,Republicans,Fox News
9/13/2015,1.333333333,0,0,Republicans,Fox News
9/13/2015,-0.16,0,0,Republicans,Fox News
9/12/2015,-0.105263158,-0.5,-0.394736842,Republicans,Fox News
9/10/2015,-0.4,0.333333333,0.733333333,Republicans,Fox News
8/30/2015,0.409090909,0,0,Republicans,Fox News
8/28/2015,0.25,0,0,Republicans,Fox News
8/27/2015,-0.941176471,-0.416666667,-0.524509804,Republicans,Fox News
8/24/2015,-0.294117647,-0.3,-0.005882353,Republicans,Fox News
8/18/2015,0.137931034,0,0,Republicans,Fox News
8/13/2015,-1.421052632,0.666666667,2.087719298,Republicans,Fox News
8/11/2015,0.381578947,0.177777778,0.20380117,Republicans,Fox News
8/7/2015,0.5,0,0,Republicans,Fox News
8/7/2015,0.625,0,0,Republicans,Fox News
8/6/2015,-0.333333333,0,0,Republicans,Fox News
8/6/2015,0.8,0.166666667,0.633333333,Republicans,Fox News
8/6/2015,0.48,0.5,0.02,Republicans,Fox News
8/5/2015,1.05,0.166666667,0.883333333,Republicans,Fox News
8/5/2015,-0.606060606,-0.125,-0.481060606,Republicans,Fox News
8/5/2015,0.5,0.25,0.25,Republicans,Fox News
8/4/2015,0.785714286,0,0,Republicans,Fox News
8/4/2015,0.666666667,0.333333333,0.333333333,Republicans,Fox News
8/4/2015,0.5,0,0,Republicans,Fox News
8/3/2015,-0.666666667,0,0,Republicans,Fox News
8/2/2015,1,0,0,Republicans,Fox News
7/31/2015,0,-0.0625,-0.0625,Republicans,Fox News
7/31/2015,0.117647059,0,0,Republicans,Fox News
7/30/2015,-0.166666667,0.5,0.666666667,Republicans,Fox News
7/29/2015,0.8125,-0.333333333,-1.145833333,Republicans,Fox News
7/29/2015,0.151515152,-0.8,-0.951515152,Republicans,Fox News
7/27/2015,0.25,-0.1,-0.35,Republicans,Fox News
7/24/2015,1,0,0,Republicans,Fox News
7/22/2015,-0.818181818,0,0,Republicans,Fox News
7/22/2015,-0.571428571,0,0,Republicans,Fox News
7/22/2015,-0.529411765,0.416666667,0.946078431,Republicans,Fox News
7/19/2015,1.2,0,0,Republicans,Fox News
7/19/2015,0.538461538,0,0,Republicans,Fox News
7/18/2015,-3,0,0,Republicans,Fox News
7/17/2015,0.090909091,0,0,Republicans,Fox News
7/17/2015,0,0,0,Republicans,Fox News
7/17/2015,1.4,0.833333333,0.566666667,Republicans,Fox News
7/16/2015,0.666666667,1,0.333333333,Republicans,Fox News
7/16/2015,0.263157895,0,0,Republicans,Fox News
7/15/2015,-0.533333333,0,0,Republicans,Fox News
7/4/2015,0.142857143,0.291666667,0.148809524,Republicans,Fox News
7/2/2015,0.157894737,0.277777778,0.119883041,Republicans,Fox News
7/2/2015,-0.95,-2,-1.05,Republicans,Fox News
6/26/2015,-0.175257732,0.388888889,0.564146621,Republicans,Fox News
6/26/2015,-1.333333333,-1.5,-0.166666667,Republicans,Fox News
6/25/2015,-0.321428571,0.685185185,1.006613757,Republicans,Fox News
6/25/2015,0.782608696,0.805555556,0.02294686,Republicans,Fox News
6/24/2015,0.642857143,0.333333333,0.30952381,Republicans,Fox News
6/24/2015,0.692307692,2,1.307692308,Republicans,Fox News
6/24/2015,-0.363636364,-0.555555556,-0.191919192,Republicans,Fox News
6/18/2015,0.185185185,-1,-1.185185185,Republicans,Fox News
6/17/2015,0.47826087,0.880952381,0.402691511,Republicans,Fox News
6/12/2015,0.636363636,1.083333333,0.446969697,Republicans,Fox News
6/12/2015,0.6,0.479166667,0.120833333,Republicans,Fox News
6/8/2015,0,0,0,Republicans,Fox News
6/4/2015,0.68,0.133333333,0.546666667,Republicans,Fox News
6/1/2015,0.6,0.555555556,0.044444444,Republicans,Fox News
5/28/2015,0.46875,1.211111111,0.742361111,Republicans,Fox News
5/28/2015,-0.510204082,0.222222222,0.732426304,Republicans,Fox News
5/27/2015,0.054054054,-0.291666667,-0.345720721,Republicans,Fox News
5/26/2015,0.583333333,0.5,0.083333333,Republicans,Fox News
5/26/2015,0.424242424,1.5,1.075757576,Republicans,Fox News
5/24/2015,-0.756097561,-0.375,-0.381097561,Republicans,Fox News
5/22/2015,-0.285714286,-0.666666667,-0.380952381,Republicans,Fox News
5/9/2015,1,0.785714286,0.214285714,Republicans,Fox News
5/7/2015,0.523809524,0.857142857,0.333333333,Republicans,Fox News
5/3/2015,0.185185185,0.25,0.064814815,Republicans,Fox News
4/28/2015,0.047619048,0.075,0.027380952,Republicans,Fox News
4/26/2015,-0.12,0,0,Republicans,Fox News
4/25/2015,0.166666667,0.166666667,2.78E-17,Republicans,Fox News
4/25/2015,1.516129032,1.075757576,0.440371457,Republicans,Fox News
4/13/2015,-0.1875,-0.5,-0.3125,Republicans,Fox News
4/4/2015,-0.414634146,-0.25,-0.164634146,Republicans,Fox News
4/2/2015,0.216216216,-0.8,-1.016216216,Republicans,Fox News
3/26/2015,0.391304348,-0.196296296,-0.587600644,Republicans,Fox News
3/26/2015,-0.288888889,0,0,Republicans,Fox News
3/25/2015,0.676470588,0.575,0.101470588,Republicans,Fox News
3/17/2015,-0.108695652,-0.461538462,-0.352842809,Republicans,Fox News
3/15/2015,0.818181818,-0.4,-1.218181818,Republicans,Fox News
3/11/2015,-0.1875,0.333333333,0.520833333,Republicans,Fox News
3/10/2015,0.043478261,-0.333333333,-0.376811594,Republicans,Fox News
3/9/2015,0.833333333,0.537037037,0.296296296,Republicans,Fox News
3/1/2015,1.75,0,0,Republicans,Fox News
3/1/2015,-0.833333333,0,0,Republicans,Fox News
2/28/2015,0.333333333,0.75,0.416666667,Republicans,Fox News
2/26/2015,-0.6,0,0,Republicans,Fox News
2/24/2015,-0.076923077,0,0,Republicans,Fox News
2/23/2015,2,0,0,Republicans,Fox News
2/22/2015,0.666666667,0,0,Republicans,Fox News
2/15/2015,2,0,0,Republicans,Fox News
2/15/2015,-0.1,0,0,Republicans,Fox News
2/14/2015,-0.090909091,-0.75,-0.659090909,Republicans,Fox News
2/14/2015,0.333333333,-0.125,-0.458333333,Republicans,Fox News
2/12/2015,-0.074074074,-0.416666667,-0.342592593,Republicans,Fox News
2/12/2015,-0.13559322,0.143939394,0.279532614,Republicans,Fox News
2/12/2015,1.6,0.333333333,1.266666667,Republicans,Fox News
2/11/2015,-0.655172414,-0.5,-0.155172414,Republicans,Fox News
2/10/2015,0.818181818,0.733333333,0.084848485,Republicans,Fox News
2/10/2015,-0.185185185,0.092592593,0.277777778,Republicans,Fox News
2/9/2015,-0.291666667,1,1.291666667,Republicans,Fox News
2/6/2015,-0.2,-0.166666667,-0.033333333,Republicans,Fox News
2/5/2015,-0.25,-0.333333333,-0.083333333,Republicans,Fox News
2/4/2015,-0.620689655,-0.666666667,-0.045977011,Republicans,Fox News
2/3/2015,0.736842105,0.333333333,0.403508772,Republicans,Fox News
2/3/2015,0.363636364,0,0,Republicans,Fox News
2/3/2015,-0.357142857,-0.083333333,-0.273809524,Republicans,Fox News
2/2/2015,0.035714286,1.625,1.589285714,Republicans,Fox News
1/28/2015,-0.393939394,0.083333333,0.477272727,Republicans,Fox News
1/27/2015,-0.076923077,-0.016666667,-0.06025641,Republicans,Fox News
1/27/2015,-0.529411765,-0.452380952,-0.077030812,Republicans,Fox News
1/26/2015,-0.037037037,0.75,0.787037037,Republicans,Fox News
1/25/2015,0.217391304,0.75,0.532608696,Republicans,Fox News
1/24/2015,1.909090909,1.333333333,0.575757576,Republicans,Fox News
1/23/2015,0.133333333,-0.074074074,-0.207407407,Republicans,Fox News
1/22/2015,-0.08,-0.5625,-0.4825,Republicans,Fox News
1/22/2015,-1.115384615,-1.833333333,-0.717948718,Republicans,Fox News
1/22/2015,-0.361111111,-0.277777778,-0.083333333,Republicans,Fox News
1/21/2015,0,-0.366666667,-0.366666667,Republicans,Fox News
1/20/2015,0,0.5,0.5,Republicans,Fox News
1/20/2015,0.125,0.24,0.115,Republicans,Fox News
1/20/2015,-0.592592593,0.018181818,0.610774411,Republicans,Fox News
1/20/2015,0.147058824,-0.111111111,-0.258169935,Republicans,Fox News
1/19/2015,-0.2,0.083333333,0.283333333,Republicans,Fox News
1/18/2015,0.769230769,0,0,Republicans,Fox News
1/17/2015,0.52173913,1.75,1.22826087,Republicans,Fox News
1/14/2015,-1,-0.525641026,-0.474358974,Republicans,Fox News
1/13/2015,-0.655172414,-0.2875,-0.367672414,Republicans,Fox News
1/13/2015,0.472222222,0.291666667,0.180555556,Republicans,Fox News
1/11/2015,1.380952381,1.19047619,0.19047619,Republicans,Fox News
1/11/2015,0.466666667,0.25,0.216666667,Republicans,Fox News
1/9/2015,-0.222222222,0.333333333,0.555555556,Republicans,Fox News
1/8/2015,-0.333333333,0,0,Republicans,Fox News
1/8/2015,2,2,0,Republicans,Fox News
1/6/2015,0.647058824,0.714285714,0.067226891,Republicans,Fox News
1/6/2015,-0.068181818,-0.4375,-0.369318182,Republicans,Fox News
1/6/2015,0.204545455,0.240972222,0.036426768,Republicans,Fox News
1/5/2015,-0.448979592,-0.311111111,-0.137868481,Republicans,Fox News
1/4/2015,1.425,0.828431373,0.596568627,Republicans,Fox News
1/4/2015,-0.461538462,0.119047619,0.580586081,Republicans,Fox News
11/11/2015,0.011627907,0.092592593,0.080964686,Republicans,Fox News
11/9/2015,0.379310345,1.380952381,1.001642036,Republicans,Fox News
11/9/2015,-0.456140351,-0.383333333,-0.072807018,Republicans,Fox News
10/29/2015,-0.422222222,-0.291666667,-0.130555556,Republicans,Fox News
10/27/2015,0.358490566,0.722222222,0.363731656,Republicans,Fox News
10/22/2015,-0.305555556,0.111111111,0.416666667,Republicans,Fox News
10/20/2015,-0.035087719,-0.515151515,-0.480063796,Republicans,Fox News
10/16/2015,0.46,0.85,0.39,Republicans,Fox News
10/16/2015,0.450980392,0.596153846,0.145173454,Republicans,Fox News
10/13/2015,-0.641791045,-1.324074074,-0.682283029,Republicans,Fox News
10/12/2015,0.375,0.694444444,0.319444444,Republicans,Fox News
10/12/2015,0.456521739,0.586956522,0.130434783,Republicans,Fox News
10/8/2015,0.159090909,-0.005208333,-0.164299242,Republicans,Fox News
10/7/2015,0.186666667,-0.19047619,-0.377142857,Republicans,Fox News
9/21/2015,0.117647059,0.083333333,0.034313725,Republicans,Fox News
9/17/2015,0.179775281,0.5,0.320224719,Republicans,Fox News
9/16/2015,0.288888889,1.296296296,1.007407407,Republicans,Fox News
9/15/2015,0.052631579,0.598039216,0.545407637,Republicans,Fox News
8/31/2015,0.220779221,0.045454545,0.175324675,Republicans,Fox News
8/18/2015,0.263888889,0.402298851,0.138409962,Republicans,Fox News
8/7/2015,0.465753425,2.166666667,1.700913242,Republicans,Fox News
8/7/2015,0.426229508,0.166666667,0.259562842,Republicans,Fox News
8/6/2015,-0.362318841,-0.818181818,-0.455862978,Republicans,Fox News
8/6/2015,0.471698113,0.875,0.403301887,Republicans,Fox News
8/6/2015,0.661016949,0.375,0.286016949,Republicans,Fox News
8/6/2015,0.170731707,0.269230769,0.098499062,Republicans,Fox News
8/4/2015,0.632352941,0.423076923,0.209276018,Republicans,Fox News
7/8/2015,0.410958904,0.366666667,0.044292237,Republicans,Fox News
7/7/2015,0.296296296,0.713541667,0.41724537,Republicans,Fox News
7/2/2015,0.481012658,1.142857143,0.661844485,Republicans,Fox News
6/26/2015,-0.088607595,0.227272727,0.315880322,Republicans,Fox News
6/12/2015,0.228070175,0.298245614,0.070175439,Republicans,Fox News
6/2/2015,-0.193548387,0.242424242,0.43597263,Republicans,Fox News
6/1/2015,0.2125,1.064,0.8515,Republicans,Fox News
5/27/2015,0.130434783,0.6,0.469565217,Republicans,Fox News
5/19/2015,-1,0,0,Republicans,Fox News
5/5/2015,0.523809524,0.439814815,0.083994709,Republicans,Fox News
4/16/2015,-0.058823529,-0.555555556,-0.496732026,Republicans,Fox News
3/26/2015,-0.535714286,0.1,0.635714286,Republicans,Fox News
3/25/2015,-0.163265306,-0.454545455,-0.291280148,Republicans,Fox News
3/3/2015,0.394736842,2.033333333,1.638596491,Republicans,Fox News
2/5/2015,-0.666666667,-0.801282051,-0.134615385,Republicans,Fox News
2/2/2015,0.066666667,-0.222222222,-0.288888889,Republicans,Fox News
1/23/2015,0.717948718,0,0,Republicans,Fox News
1/20/2015,0.28,0.487179487,0.207179487,Republicans,Fox News
6/23/2015,0.5625,0.425925926,0.136574074,Republicans,Fox News
6/8/2015,0.55,0.5,0.05,Republicans,Fox News
1/18/2015,-0.032258065,-0.4375,-0.405241935,Republicans,Fox News
11/8/2015,2.666666667,2.666666667,0,Ben Carson,Fox News
1/31/2015,-0.509803922,0,0,Ben Carson,Fox News
11/19/2015,1.055555556,1.296296296,0.240740741,Ben Carson,Fox News
9/21/2015,0.235294118,0.859649123,0.624355005,Ben Carson,Fox News
